224.0563383163476	99.18678586403689
-702.7461375580592	-719.3880167915845
313.18215314863596	-455.7316707516177
-290.750824233388	702.4542493977287
807.1454899450571	48.94005813204376
925.3474919269618	18.057778757541314
508.92642758562033	-904.949485406687
-5.15276237884882	-803.9236888024315
216.1913874515185	-543.3016995404992
916.6248370266935	-796.0940028281723
318.9275912853175	580.335432353522
-64.43058648145166	-344.45471570125744
-302.2376223950871	-506.71234755951787
326.87037829274277	-374.6560253329227
973.37018121808	827.2668198398824
420.784532356977	-480.76604361234956
2.3256457455056534	-30.921608876564505
-72.40668291757379	-153.9499656220795
-311.75210946653567	-883.8199499134093
760.3172350814268	-822.7222664735283
-40.59125087113989	-58.27992576355666
860.0217857418443	24.727887048754155
705.4641600639577	965.4307040733843
546.7887394253275	-849.762381006026
-598.62537188797	-135.83092580099026
-944.5766203029335	42.37954148540689
580.1266219595836	-861.9090621387286
709.9374671759495	-214.88941661780063
-43.21035443994492	-382.36641577824184
-530.2890492859347	828.9074544649395
-483.89376357246226	-718.8914425793835
-14.24890083473042	251.8792330424494
381.3556613022092	-711.499072389343
-739.0271219708626	294.2951873154084
-644.018619844637	-371.6904718982686
261.2807093853305	-772.1523588883048
152.022273874353	-605.9034166382487
892.5214858068794	-432.7041882090923
360.006162584049	547.6679787712119
-738.380519201465	567.008326554884
383.54655852455426	-204.94748921478333
-729.7082463888835	-967.7336727987458
11.4291262886386	-818.4702109501079
184.76022439277017	-764.3726690847459
-435.892277610042	532.1469305953669
250.47668348200614	-710.3474145570851
340.14450427487554	15.94904399419454
-92.2816080940172	-55.977002428841956
-748.9317698694595	842.4560978007296
37.91780985740206	-160.37653468411145
607.7364155347097	-796.0689450001339
-939.0893877568928	310.54539727319457
277.2535694167732	194.40930601999457
-907.5723391474269	-501.59982692162885
805.474094056601	-729.0822281055351
124.54789432041548	-119.33827305357329
427.1755890200445	244.47726554169344
-665.4134885956969	405.7194990716748
790.3541400084277	-882.3562843970558
-217.54126771388974	-230.23885307102682
-322.7907397473739	-814.0449972962836
958.8551297464489	874.0148206496822
-899.9309013529029	-138.7034145342907
-143.47780310524922	418.58272015240414
923.1816460091836	-708.666924450468
984.4700529084189	-461.78963500788336
-60.91140077805869	748.8730574489491
-848.1204177947321	-231.8029478801309
45.32014745909487	-630.6830922685328
817.5075736331255	-273.67679416446356
574.4541139867144	-735.3043901846722
163.1235415594931	-854.4221332090731
336.65113637358286	-105.1591677535431
435.3362283337294	785.3571472660774
545.8097607846814	-566.0481498995333
247.72350924130296	127.02557894090387
343.9063640880636	24.046487155983186
625.4557607894537	727.2552527410044
-916.4258060057009	129.8645898694076
199.61842488932825	-43.12295407329486
152.27595617265297	950.5352647756793
-575.1388279371334	214.8795039507727
331.0311264309664	-614.2907603846209
-162.22263433857574	414.4554902384259
923.864016569092	-375.2665264942739
-750.7431426768152	964.9553714563813
115.52321373096675	87.27835951139491
-356.93639046484077	-839.3507060498669
580.4044484623271	-164.29194557951507
262.79129348298306	-547.0608885447634
-460.076408097033	604.6990721589973
-398.6223498783954	275.845785435813
934.8749021171	-470.9448031395249
880.5770348448345	-771.3386913907001
-177.4161074701659	-933.1579100970205
-280.18698035554746	-70.46874052166504
-775.182832438319	481.27704967277054
-754.5599174080523	126.74092165963725
-657.2446201635871	843.4670577045079
911.3340966766687	-113.15780145494773
-609.3527283966457	927.7735289817392
-391.64926808504447	-573.8152737303124
627.5100549539613	855.6655976718444
582.5854379179236	199.5557132768065
967.0269478788389	-550.4376025387801
186.4337633003563	702.0140919276485
104.65810000098736	664.5297842762418
